Client Destinataire;Client Facturé;Client Porteur;Date Facture;Numéro Facture;Contrat;Badge;Identifiant 1;Identifiant 2;Identifiant 3;Ligne;Date Entrée;Heure Entrée;Société Entrée;Gare Entrée;Ferié/WE; Date Sortie;Heure Sortie; Société Sortie;Gare Sortie;Fact/Avoir;Taux TVA;Montant HT;Montant TVA;Montant TTC;Classe;Renouvellement;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;04/03/2013;19:46;AREA;CHAMBERY NORD;;04/03/2013;20:04;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;05/03/2013;07:32;AREA;SEYNOD SUD;;05/03/2013;07:51;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;05/03/2013;14:30;AREA;CHAMBERY NORD;;05/03/2013;14:44;AREA;RUMILLY;F;19.60;2.42;0.48;2.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;05/03/2013;15:55;AREA;RUMILLY;;05/03/2013;16:10;AREA;CHAMBERY NORD;F;19.60;2.42;0.48;2.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;05/03/2013;19:21;AREA;CHAMBERY NORD;;05/03/2013;19:38;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;06/03/2013;07:39;AREA;SEYNOD SUD;;06/03/2013;07:57;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;06/03/2013;19:16;AREA;CHAMBERY NORD;;06/03/2013;19:34;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;07/03/2013;07:42;AREA;SEYNOD SUD;;07/03/2013;08:00;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;07/03/2013;19:15;AREA;CHAMBERY NORD;;07/03/2013;19:31;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;08/03/2013;07:17;AREA;SEYNOD SUD;;08/03/2013;07:35;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;08/03/2013;19:12;AREA;AIX SUD;;08/03/2013;19:26;AREA;SEYNOD SUD;F;19.60;2.17;0.43;2.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;11/03/2013;15:43;AREA;CHAMBERY NORD;;11/03/2013;15:51;AREA;AIX NORD;F;19.60;1.17;0.23;1.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;11/03/2013;17:07;AREA;AIX NORD;;11/03/2013;17:17;AREA;SEYNOD SUD;F;19.60;1.51;0.29;1.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;12/03/2013;08:37;AREA;SEYNOD SUD;;12/03/2013;08:55;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;12/03/2013;13:28;AREA;CHAMBERY NORD;;12/03/2013;13:50;AREA;ANNECY NORD;F;19.60;4.01;0.79;4.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;12/03/2013;14:04;AREA;ANNECY NORD;;12/03/2013;14:27;AREA;CHAMBERY NORD;F;19.60;4.01;0.79;4.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;12/03/2013;18:57;AREA;CHAMBERY NORD;;12/03/2013;19:05;AREA;AIX NORD;F;19.60;1.17;0.23;1.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;12/03/2013;19:29;AREA;AIX NORD;;12/03/2013;19:43;AREA;ANNECY CENTRE;F;19.60;2.26;0.44;2.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;13/03/2013;07:37;AREA;SEYNOD SUD;;13/03/2013;07:55;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;13/03/2013;13:54;AREA;CHAMBERY NORD;;13/03/2013;14:02;AREA;AIX NORD;F;19.60;1.17;0.23;1.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;13/03/2013;16:24;AREA;RUMILLY;;13/03/2013;16:45;AREA;CHAMBERY NORD;F;19.60;2.42;0.48;2.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;13/03/2013;19:15;AREA;CHAMBERY NORD;;13/03/2013;19:35;AREA;ANNECY CENTRE;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;14/03/2013;07:36;AREA;SEYNOD SUD;;14/03/2013;07:54;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;14/03/2013;08:28;AREA;CHIGNIN BARRIERE ;;14/03/2013;08:43;AREA;CROLLES BARRIERE;F;19.60;4.85;0.95;5.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;14/03/2013;13:44;AREA;CROLLES BARRIERE;;14/03/2013;13:59;AREA;CHIGNIN BARRIERE ;F;19.60;4.85;0.95;5.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;14/03/2013;18:06;AREA;CHAMBERY NORD;;14/03/2013;18:23;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;15/03/2013;07:50;AREA;ANNECY CENTRE;;15/03/2013;08:11;AREA;CHAMBERY NORD;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;15/03/2013;10:19;AREA;CHIGNIN BARRIERE ;;15/03/2013;10:23;AREA;MONTMELIAN;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;15/03/2013;11:24;AREA;MONTMELIAN;;15/03/2013;11:28;AREA;CHIGNIN BARRIERE ;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;15/03/2013;18:14;AREA;CHAMBERY NORD;;15/03/2013;18:31;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;16/03/2013;18:23;AREA;ANNECY CENTRE;WE;16/03/2013;18:30;AREA;ST MARTIN BELLEVUE A410;F;19.60;3.68;0.72;4.40;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;18/03/2013;07:46;AREA;SEYNOD SUD;;18/03/2013;08:09;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;18/03/2013;18:37;AREA;CHAMBERY NORD;;18/03/2013;18:54;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;19/03/2013;07:44;AREA;SEYNOD SUD;;19/03/2013;08:02;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;19/03/2013;16:26;AREA;CHAMBERY NORD;;19/03/2013;16:46;AREA;ANNECY CENTRE;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;20/03/2013;08:17;AREA;SEYNOD SUD;;20/03/2013;08:35;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;20/03/2013;13:47;AREA;CHAMBERY NORD;;20/03/2013;14:03;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;20/03/2013;15:16;AREA;ANNECY CENTRE;;20/03/2013;15:37;AREA;CHAMBERY NORD;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;20/03/2013;18:17;AREA;CHAMBERY NORD;;20/03/2013;18:57;AREA;ST QUENTIN FAL. BARRIERE;F;19.60;9.20;1.80;11.00;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;25/03/2013;09:33;AREA;ST QUENTIN FAL. BARRIERE;;25/03/2013;10:07;AREA;CHAMBERY NORD;F;19.60;9.20;1.80;11.00;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;25/03/2013;10:40;AREA;CHAMBERY NORD;;25/03/2013;10:57;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;26/03/2013;07:47;AREA;ANNECY CENTRE;;26/03/2013;08:08;AREA;CHAMBERY NORD;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;26/03/2013;18:54;AREA;CHAMBERY NORD;;26/03/2013;19:11;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;27/03/2013;07:41;AREA;SEYNOD SUD;;27/03/2013;08:01;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;27/03/2013;18:29;AREA;CHAMBERY NORD;;27/03/2013;18:46;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;28/03/2013;07:42;AREA;SEYNOD SUD;;28/03/2013;08:01;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;28/03/2013;09:38;AREA;CHAMBERY NORD;;28/03/2013;09:45;AREA;AIGUEBELETTE;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;28/03/2013;10:41;AREA;AIGUEBELETTE;;28/03/2013;10:47;AREA;CHAMBERY NORD;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;28/03/2013;14:03;AREA;CHIGNIN BARRIERE ;;28/03/2013;14:19;AREA;STE HELENE BARRIERE;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;28/03/2013;15:00;AREA;STE HELENE BARRIERE;;28/03/2013;15:16;AREA;CHIGNIN BARRIERE ;F;19.60;4.35;0.85;5.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;28/03/2013;18:12;AREA;CHAMBERY NORD;;28/03/2013;18:30;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;29/03/2013;07:37;AREA;SEYNOD SUD;;29/03/2013;07:54;AREA;CHAMBERY NORD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00005;TGT-VP-04ZZZNCOM;;;Trajet;29/03/2013;18:26;AREA;CHAMBERY NORD;;29/03/2013;18:43;AREA;SEYNOD SUD;F;19.60;3.01;0.59;3.60;1;;
030192868;030192868;030192868;;1303440957;DIAGON'ALPES;TOTAL BADGE P00005;;;;;;;;;;;;;;;;170.73;33.47;204.20;;;

030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;01/03/2013;08:25;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;Non;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;01/03/2013;18:50;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;04/03/2013;08:16;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;04/03/2013;13:54;AREA;CHAMBERY NORD;;04/03/2013;14:28;AREA;ST QUENTIN FAL. BARRIERE;F;19.60;9.20;1.80;11.00;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;04/03/2013;17:18;AREA;ST QUENTIN FAL. BARRIERE;;04/03/2013;17:51;AREA;CHAMBERY NORD;F;19.60;9.20;1.80;11.00;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;04/03/2013;18:02;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;05/03/2013;08:26;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;05/03/2013;19:05;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;06/03/2013;08:05;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;06/03/2013;08:14;AREA;CHAMBERY NORD;;06/03/2013;08:34;AREA;ANNECY CENTRE;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;06/03/2013;12:11;AREA;ANNECY CENTRE;;06/03/2013;12:32;AREA;CHAMBERY NORD;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;06/03/2013;19:12;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;07/03/2013;11:02;AREA;MONTMELIAN;;07/03/2013;11:06;AREA;CHIGNIN BARRIERE ;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;07/03/2013;18:41;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;08/03/2013;08:39;AREA;CHIGNIN LES MARCHES;;08/03/2013;08:54;AREA;CROLLES BARRIERE;F;19.60;3.26;0.64;3.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;08/03/2013;16:27;AREA;CROLLES BARRIERE;;08/03/2013;16:37;AREA;PONTCHARRA;F;19.60;2.42;0.48;2.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;WE;10/03/2013;19:43;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;15/03/2013;20:01;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;18/03/2013;08:17;AREA;CHIGNIN LES MARCHES;;18/03/2013;08:38;AREA;CROLLES BARRIERE;F;19.60;3.26;0.64;3.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;18/03/2013;09:12;AREA;CROLLES BARRIERE;;18/03/2013;09:28;AREA;CHIGNIN BARRIERE ;F;19.60;4.85;0.95;5.80;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;18/03/2013;18:26;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;19/03/2013;08:35;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;19/03/2013;18:10;AREA;CHAMBERY NORD;;19/03/2013;18:15;AREA;AIX SUD;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;19/03/2013;19:19;AREA;AIX SUD;;19/03/2013;19:23;AREA;CHAMBERY NORD;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;19/03/2013;19:33;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;20/03/2013;08:24;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;20/03/2013;14:19;AREA;CHAMBERY NORD;;20/03/2013;14:38;AREA;ANNECY CENTRE;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;20/03/2013;17:47;AREA;ANNECY CENTRE;;20/03/2013;18:08;AREA;CHAMBERY NORD;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;20/03/2013;18:19;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;21/03/2013;08:24;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;21/03/2013;11:52;AREA;CHAMBERY NORD;;21/03/2013;11:56;AREA;AIX SUD;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;21/03/2013;12:36;AREA;AIX SUD;;21/03/2013;12:40;AREA;CHAMBERY NORD;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;21/03/2013;18:02;AREA;CHIGNIN BARRIERE ;;21/03/2013;18:06;AREA;MONTMELIAN;F;19.60;1.25;0.25;1.50;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;22/03/2013;08:32;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;22/03/2013;09:17;AREA;AIX NORD;;22/03/2013;09:30;AREA;ANNECY CENTRE;F;19.60;2.26;0.44;2.70;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;22/03/2013;12:23;AREA;ANNECY CENTRE;;22/03/2013;12:43;AREA;CHAMBERY NORD;F;19.60;3.85;0.75;4.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;22/03/2013;18:57;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;25/03/2013;08:24;AREA;CHIGNIN LES MARCHES;;25/03/2013;08:37;AREA;CROLLES BARRIERE;F;19.60;3.26;0.64;3.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;25/03/2013;18:33;AREA;CROLLES BRIGNOUD;;25/03/2013;18:47;AREA;CHIGNIN LES MARCHES;F;19.60;2.68;0.52;3.20;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;26/03/2013;08:43;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;26/03/2013;18:26;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;27/03/2013;08:35;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;27/03/2013;18:27;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;28/03/2013;09:45;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Parking;;;VINCI;VINCI PARK;;28/03/2013;13:53;VINCI;CHAMBERY CURIAL;F;19.60;1.34;0.26;1.60;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;28/03/2013;18:14;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
030192868;030192868;030192868;08/04/2013;1303440957;DIAGON'ALPES;P00006;FTT-VP-25-02ZNAVV;;;Trajet;;;AREA;CHIGNIN OUVERT;;29/03/2013;08:33;AREA;CHIGNIN OUVERT;F;19.60;0.75;0.15;0.90;1;;
